Age,Game_Played,PA,At_Bat,Run,Hit,Double,Homerun,RBI,SO,BB,BA
26,124,483,448,48,126,22,4,44,38,28,0.281
33,132,567,517,68,157,28,5,39,67,40,0.304
25,66,202,185,24,43,8,1,16,23,13,0.232
24,159,681,549,123,173,32,29,100,137,116,0.315
28,157,672,594,91,161,35,18,75,118,67,0.271
36,152,650,593,71,159,19,31,119,75,49,0.268
25,88,284,258,38,65,14,15,44,59,18,0.252
26,70,231,209,23,49,9,8,25,38,11,0.234
31,89,223,204,21,50,13,2,17,51,15,0.245
32,74,188,172,18,36,4,3,10,55,13,0.209
30,147,503,460,49,107,21,22,60,118,35,0.233
22,150,632,605,89,164,33,33,88,135,19,0.271
27,147,568,506,75,153,31,8,69,70,47,0.302
37,153,640,583,89,175,31,32,104,66,48,0.3
26,99,269,240,40,62,8,8,22,76,21,0.258
30,156,677,625,107,178,29,22,86,160,44,0.285
21,145,568,516,59,137,13,20,64,112,39,0.266
32,89,370,326,29,69,16,8,44,63,32,0.212
23,90,307,272,35,65,6,5,20,61,30,0.239
33,48,210,178,27,43,7,7,17,46,25,0.242
39,52,206,193,23,54,12,7,29,31,13,0.28
23,74,203,182,36,38,7,4,13,54,15,0.209
31,99,370,317,41,89,16,12,49,82,31,0.281
27,117,514,440,84,135,35,28,71,95,65,0.307
36,120,499,470,68,137,27,11,52,57,19,0.291
23,144,551,488,59,113,23,6,51,120,59,0.232
32,52,183,173,19,41,4,5,19,23,7,0.237
32,115,467,438,47,121,23,19,64,99,27,0.276
26,157,718,662,93,201,27,11,57,94,49,0.304
33,160,670,593,76,163,39,8,76,110,68,0.275
28,100,314,291,42,79,20,19,58,71,19,0.271
33,81,309,276,38,78,13,19,50,39,17,0.283
23,82,256,241,30,72,21,4,27,51,12,0.299
20,57,244,217,34,62,9,6,28,36,21,0.286
27,89,215,186,15,40,9,2,17,48,27,0.215
28,88,331,295,35,64,17,14,34,114,34,0.217
25,142,533,495,51,119,27,22,69,129,33,0.24
27,128,577,511,85,150,26,9,34,104,61,0.294
27,162,663,608,71,155,29,12,61,111,45,0.255
24,154,623,575,66,132,29,24,76,95,41,0.23
26,107,412,372,58,101,24,19,65,104,32,0.272
25,138,563,526,67,148,42,14,56,126,31,0.281
23,83,343,313,45,90,14,12,55,97,20,0.288
34,80,214,183,21,55,8,4,21,38,26,0.301
30,61,214,200,25,41,9,6,20,51,13,0.205
24,50,212,170,37,44,7,18,48,46,37,0.259
25,56,204,171,26,44,8,3,13,56,31,0.257
28,112,376,348,39,85,19,16,57,59,23,0.244
31,75,291,252,30,62,21,17,37,73,37,0.246
31,73,299,265,40,70,13,10,36,47,27,0.264
34,145,561,501,75,123,25,15,58,79,50,0.246
25,110,362,336,42,91,17,18,52,54,17,0.271
31,81,321,291,46,85,17,17,42,61,26,0.292
28,94,272,252,37,63,16,3,15,56,14,0.25
30,103,448,406,61,104,20,29,75,102,39,0.256
31,135,540,479,66,134,32,14,59,83,50,0.28
24,109,440,373,72,104,20,27,68,113,57,0.279
36,111,395,337,58,77,22,19,52,90,53,0.228
28,73,231,214,27,62,13,5,27,32,9,0.29
24,69,215,177,26,46,11,5,21,60,33,0.26
33,54,187,174,15,40,4,8,23,54,9,0.23
22,49,183,167,17,33,6,9,26,49,14,0.198
21,46,170,165,16,41,4,4,10,49,3,0.248
26,141,579,532,68,148,31,17,65,106,36,0.278
29,108,429,377,52,109,18,25,83,95,47,0.289
29,158,695,653,114,201,20,2,33,93,25,0.308
28,90,306,272,37,79,16,1,26,32,27,0.29
27,135,464,406,56,101,22,13,53,98,36,0.249
26,159,679,613,93,191,30,37,124,144,64,0.312
25,156,695,602,100,170,36,18,81,137,80,0.282
27,159,692,597,123,168,32,59,132,163,85,0.281
25,70,247,228,20,57,13,3,31,50,12,0.25
43,136,215,196,19,50,6,3,20,35,17,0.255
30,104,203,187,17,43,14,6,30,56,10,0.23
31,123,465,422,43,95,20,10,52,94,38,0.225
32,144,576,524,90,159,33,36,108,126,44,0.303
32,144,593,534,94,172,43,23,93,77,52,0.322
24,98,447,412,75,117,24,11,45,80,30,0.284
27,147,605,508,81,153,41,25,100,82,84,0.301
38,70,289,252,35,57,10,10,29,69,35,0.226
26,118,432,399,55,108,23,19,53,137,29,0.271
24,111,492,420,95,134,27,29,87,99,68,0.319
25,124,365,332,47,90,10,5,21,74,24,0.271
33,116,301,267,39,81,14,14,59,47,28,0.303
26,74,278,251,41,63,21,13,30,69,23,0.251
33,52,178,164,24,48,8,7,25,38,11,0.293
30,107,359,330,45,92,21,9,43,79,20,0.279
30,138,551,469,83,116,26,31,63,163,75,0.247
26,122,436,403,49,97,18,11,40,132,30,0.241
22,153,548,506,56,140,17,15,53,100,36,0.277
27,144,606,538,84,147,34,31,101,138,60,0.273
33,104,425,380,58,102,28,17,52,76,38,0.268
27,143,463,414,66,91,15,20,49,175,40,0.22
24,151,607,525,88,146,29,30,85,178,73,0.278
26,136,458,432,47,112,19,14,51,79,20,0.259
27,133,311,279,40,74,15,16,52,94,25,0.265
31,94,299,249,37,68,15,3,18,37,45,0.273
27,60,188,169,14,35,6,6,18,51,15,0.207
34,136,543,501,60,137,27,18,82,74,28,0.273
31,145,622,497,91,120,31,23,69,125,109,0.241
26,108,411,354,55,101,27,4,42,60,41,0.285
23,108,443,417,55,119,26,25,65,124,21,0.285
28,125,481,426,52,116,21,20,67,105,47,0.272
29,128,530,444,95,136,22,23,73,117,71,0.306
31,118,491,420,68,111,22,18,64,101,63,0.264
26,107,401,341,40,80,16,9,39,87,52,0.235
25,122,442,412,53,98,25,22,59,133,26,0.238
28,106,307,272,47,84,13,14,46,60,32,0.309
26,79,301,286,31,74,17,7,20,42,13,0.259
27,133,290,241,27,61,9,2,20,64,37,0.253
26,121,423,370,26,100,24,7,44,68,42,0.27
33,162,707,559,106,179,34,36,100,83,134,0.32
27,141,497,461,80,136,22,27,97,114,30,0.295
31,122,507,438,80,130,24,24,63,78,62,0.297
25,156,632,534,87,139,25,26,82,147,84,0.26
28,157,647,587,78,146,37,31,99,170,39,0.249
26,139,633,582,85,144,17,4,38,133,44,0.247
26,141,531,473,63,110,25,30,67,125,39,0.233
23,143,518,487,50,126,9,5,37,70,20,0.259
27,115,204,178,23,37,5,9,26,61,22,0.208
25,117,428,377,50,104,21,21,74,98,45,0.276
27,157,691,572,99,156,32,32,109,90,91,0.273
36,128,496,435,58,101,20,12,50,71,54,0.232
23,110,385,352,52,84,21,12,43,91,29,0.239
25,151,665,549,111,162,38,29,73,128,95,0.295
24,129,486,422,67,89,16,30,59,150,59,0.211
23,132,323,299,39,89,18,8,46,53,19,0.298
27,126,481,432,59,112,15,11,59,67,41,0.259
24,145,508,469,75,128,24,23,75,144,30,0.273
32,141,433,379,65,112,18,2,34,80,37,0.296
22,115,413,364,62,92,17,24,68,129,39,0.253
31,81,304,265,31,66,13,5,31,65,32,0.249
24,159,620,549,75,140,26,26,90,117,66,0.255
29,128,542,486,66,132,26,16,47,90,28,0.272
30,145,558,502,52,128,24,14,58,88,51,0.255
34,130,503,426,44,112,16,10,52,116,58,0.263
28,77,339,309,48,85,7,7,31,63,20,0.275
30,156,650,570,94,159,30,28,88,116,73,0.279
25,108,411,379,39,95,20,11,35,60,27,0.251
25,121,454,406,55,112,20,6,53,57,36,0.276
33,126,302,256,28,54,19,10,35,66,40,0.211
24,104,227,215,31,50,13,7,30,40,9,0.233
26,64,200,188,18,42,14,1,19,38,11,0.223
30,140,568,494,62,158,34,12,67,66,61,0.32
29,104,451,382,63,92,27,18,51,104,66,0.241
26,138,573,511,60,147,28,10,53,54,46,0.288
30,144,570,518,58,131,34,14,77,113,42,0.253
30,76,318,302,37,93,21,4,31,29,12,0.308
28,51,177,166,14,41,12,4,23,54,10,0.247
33,129,542,497,73,135,31,12,43,69,40,0.272
34,134,539,493,55,128,13,13,67,102,40,0.26
29,128,348,310,40,79,20,0,22,73,31,0.255
33,101,303,287,27,70,23,9,35,81,12,0.244
27,104,222,194,32,50,4,1,11,46,23,0.258
28,129,482,438,50,108,27,22,58,130,40,0.247
21,132,548,480,87,128,26,39,97,146,64,0.267
30,119,439,361,56,81,19,6,36,109,69,0.224
23,145,613,539,85,159,33,22,77,131,67,0.295
32,130,543,457,72,147,32,21,71,56,59,0.322
26,140,568,514,85,148,34,21,72,142,50,0.288
25,102,323,273,44,58,20,11,35,68,39,0.212
26,152,570,499,72,131,24,28,74,100,64,0.263
38,127,353,309,43,73,20,8,34,57,32,0.236
25,140,342,297,46,64,24,11,37,80,41,0.215
27,102,262,218,35,63,15,8,38,43,39,0.289
35,71,252,231,14,56,17,3,30,43,16,0.242
24,120,417,387,36,83,17,18,55,122,23,0.214
26,155,649,567,80,138,29,30,74,180,70,0.243
25,89,343,307,28,83,14,4,21,76,28,0.27
33,108,370,333,37,78,15,7,22,57,28,0.234
26,129,486,444,57,117,18,13,46,128,34,0.264
27,83,344,312,43,90,25,10,40,71,27,0.288
22,126,529,487,53,128,18,13,39,106,35,0.263
25,122,479,445,51,103,25,26,58,140,27,0.231
29,128,512,466,49,119,21,18,64,61,37,0.255
21,100,227,202,17,42,2,4,15,54,18,0.208
27,104,214,176,26,40,11,3,15,40,32,0.227
29,53,197,165,24,26,2,14,25,70,27,0.158
27,61,195,164,24,35,6,5,16,66,28,0.213
25,83,266,229,30,55,8,0,16,55,33,0.24
33,148,593,520,82,139,22,30,97,175,69,0.267
28,155,682,609,95,189,28,8,64,90,59,0.31
24,145,555,503,68,120,32,24,82,191,49,0.239
26,159,680,606,100,187,43,37,130,106,62,0.309
30,115,425,392,56,121,24,10,71,67,20,0.309
30,159,725,644,137,213,35,37,104,135,65,0.331
31,136,534,470,72,123,34,14,57,119,56,0.262
31,95,373,339,47,93,11,7,40,87,24,0.274
24,110,195,182,28,47,11,13,40,53,7,0.258
28,96,176,168,22,40,10,3,19,38,7,0.238
34,89,316,272,38,69,19,17,43,87,37,0.254
29,155,665,558,117,166,34,36,120,147,94,0.297
24,135,480,445,41,119,37,13,63,103,28,0.267
23,73,255,223,30,58,11,5,18,37,29,0.26
26,149,635,536,89,133,30,30,105,152,87,0.248
26,47,180,166,19,40,11,8,32,50,13,0.241
29,112,466,425,73,113,33,14,49,71,35,0.266
29,140,577,525,82,154,31,14,57,94,43,0.293
30,130,398,344,47,80,16,10,51,89,48,0.233
25,97,386,362,41,97,25,12,51,87,17,0.268
29,62,257,232,47,70,13,29,65,74,24,0.302
33,90,256,224,43,55,10,3,13,59,31,0.246
29,106,256,226,35,41,7,10,27,67,29,0.181
34,60,203,186,13,40,10,2,11,61,14,0.215
27,53,178,167,24,42,8,6,21,39,10,0.251
29,64,224,208,19,54,6,11,35,36,10,0.26
29,149,601,512,75,126,22,38,85,149,81,0.246
27,110,407,338,43,68,13,9,40,110,63,0.201
28,77,281,265,29,68,12,7,24,58,12,0.257
31,156,677,613,71,160,36,20,86,109,46,0.261
28,150,629,588,84,166,33,27,62,152,35,0.282
27,98,421,380,56,105,15,15,39,99,31,0.276
28,148,617,523,78,125,21,30,78,179,84,0.239
31,52,200,171,20,30,7,13,27,62,23,0.175
27,87,345,317,31,82,5,12,36,110,24,0.259
24,81,282,256,33,69,8,2,12,62,23,0.27
23,75,254,218,22,45,7,5,19,73,29,0.206
30,100,203,188,27,42,9,5,15,53,12,0.223
28,53,198,179,21,36,5,9,24,48,12,0.201
29,62,192,176,20,45,6,7,29,35,7,0.256
24,122,525,471,79,131,20,33,90,120,40,0.278
30,62,208,184,20,37,5,8,26,76,20,0.201
27,112,473,443,66,133,18,16,63,93,23,0.3
27,136,570,534,73,153,27,25,87,70,25,0.287
33,147,586,512,77,140,30,12,61,132,60,0.273
33,151,682,594,96,157,26,21,63,122,72,0.264
33,112,409,356,65,94,20,7,39,63,41,0.264
25,155,678,542,128,154,24,52,114,208,127,0.284
37,105,427,373,50,86,18,19,64,114,46,0.231
27,88,361,301,54,80,18,15,52,67,51,0.266
24,108,336,315,35,92,15,3,36,43,11,0.292
28,80,252,229,19,50,9,2,21,57,16,0.218
31,66,241,194,33,43,4,11,32,54,35,0.222
26,99,345,324,43,94,18,5,32,64,17,0.29
31,149,576,508,73,125,34,22,79,120,57,0.246
33,105,463,406,46,119,19,7,62,48,49,0.293
24,148,635,571,94,156,32,10,62,116,56,0.273
20,58,240,222,34,63,14,10,30,57,18,0.284
22,151,658,573,84,155,26,20,90,112,70,0.271
27,133,541,482,58,118,19,17,63,124,48,0.245
24,153,712,628,101,166,46,24,102,79,77,0.264
33,133,553,496,58,120,24,23,62,116,51,0.242
28,85,301,271,32,61,14,7,39,74,25,0.225
33,90,276,243,30,57,12,7,25,55,30,0.235
26,71,188,171,32,36,9,4,27,61,12,0.211
30,38,173,165,23,53,12,8,27,25,6,0.321
34,91,365,307,49,68,12,13,35,83,50,0.221
30,158,637,560,85,151,29,38,90,128,73,0.27
31,129,362,336,34,78,14,6,25,64,18,0.232
29,143,459,418,37,99,21,9,62,96,31,0.237
31,113,496,415,65,112,21,33,78,111,76,0.27
34,92,348,313,38,79,17,13,37,68,27,0.252
28,154,632,587,72,150,37,16,42,95,33,0.256
36,157,686,587,92,119,27,23,65,170,84,0.203
34,150,608,557,67,139,25,28,85,132,43,0.25
30,131,325,287,38,81,10,8,20,75,30,0.282
32,66,260,241,16,60,10,7,26,40,17,0.249
26,50,197,185,22,48,18,5,24,38,7,0.259
30,96,365,341,44,96,11,20,53,97,22,0.282
31,128,524,456,65,98,15,26,61,195,61,0.215
25,160,675,622,92,182,35,32,105,142,35,0.293
34,73,268,254,24,55,13,4,24,48,12,0.217
24,156,690,630,81,163,33,33,95,115,50,0.259
25,147,586,543,65,159,26,24,78,139,33,0.293
31,147,635,597,82,170,28,26,73,113,27,0.285
34,111,373,330,50,85,19,13,32,79,36,0.258
31,146,603,559,79,131,22,23,65,149,42,0.234
26,111,277,261,29,63,15,4,19,63,9,0.241
31,89,266,254,31,65,14,8,28,72,10,0.256
27,50,230,216,36,66,13,10,26,57,12,0.306
25,90,295,253,23,70,10,2,14,45,38,0.277
30,156,675,621,95,189,43,33,102,119,35,0.304
25,141,534,484,63,129,19,12,59,111,35,0.267
24,146,606,587,72,151,26,17,56,162,13,0.257
31,81,335,280,41,58,15,16,44,71,48,0.207
32,98,428,397,54,117,17,13,56,52,25,0.295
25,97,336,301,34,50,11,6,21,117,19,0.166
26,136,561,518,75,171,27,18,80,111,33,0.33
26,118,443,414,43,91,16,26,68,165,19,0.22
26,87,326,300,41,81,15,9,33,69,13,0.27
29,87,294,276,23,78,17,4,30,46,9,0.283
27,79,281,253,23,45,9,0,10,67,23,0.178
22,54,231,199,31,46,8,8,22,74,29,0.231
29,105,383,341,43,79,15,14,56,99,31,0.232
31,154,667,571,90,148,37,23,79,94,88,0.259
30,90,373,336,43,78,25,12,35,71,28,0.232
23,159,723,651,99,178,44,33,89,93,60,0.273
24,152,645,585,107,186,56,29,83,69,52,0.318
30,90,375,338,47,101,20,9,52,50,31,0.299
24,101,332,299,41,72,15,8,39,99,26,0.241
34,157,669,554,96,143,20,38,107,133,104,0.258
30,85,318,280,46,89,19,7,35,64,33,0.318
28,82,270,236,34,68,17,12,53,55,25,0.288
28,73,248,217,22,45,12,8,38,71,26,0.207
28,69,195,172,26,40,8,3,14,46,20,0.233
31,70,192,165,23,39,7,2,20,43,15,0.236
27,106,391,352,39,89,14,13,49,89,26,0.253
34,130,529,469,50,117,22,16,60,110,54,0.249
35,139,613,551,90,130,25,22,52,86,55,0.236
27,130,489,463,56,118,33,6,54,65,21,0.255
25,157,665,614,73,167,36,26,101,142,41,0.272
29,125,520,459,81,128,37,28,94,147,57,0.279
27,109,379,348,50,96,15,12,38,79,23,0.276
29,57,232,200,38,61,13,16,39,54,29,0.305
38,107,435,392,38,100,16,10,47,63,36,0.255
31,124,348,318,45,74,17,4,25,67,22,0.233
31,71,264,245,30,77,10,3,20,49,15,0.314
30,77,264,219,30,60,11,11,32,80,43,0.274
27,60,190,173,25,46,12,6,22,51,13,0.266
25,73,181,166,17,43,5,1,11,32,10,0.259
27,129,499,471,57,126,24,27,80,95,17,0.268
27,162,671,603,98,192,31,25,94,104,66,0.318
28,145,630,587,80,169,32,19,78,88,29,0.288
30,162,629,599,71,150,36,6,54,102,15,0.25
28,148,598,555,75,151,24,38,85,94,34,0.272
33,148,541,476,52,99,20,9,45,126,45,0.208
31,155,645,584,86,175,27,15,49,100,54,0.3
24,113,422,384,55,98,15,17,40,118,35,0.255
33,118,401,362,41,75,14,22,50,128,37,0.207
32,58,238,223,24,60,13,4,29,22,11,0.269
33,75,177,163,18,37,4,3,14,41,12,0.227
30,110,407,356,49,86,22,10,47,108,45,0.242
34,141,597,525,69,160,36,7,71,83,66,0.305
30,152,705,617,106,167,30,34,93,141,78,0.271
23,133,544,488,60,125,30,13,74,78,41,0.256
24,114,483,424,75,112,15,28,77,173,54,0.264
25,151,589,542,79,157,33,27,78,106,35,0.29
23,140,511,462,69,117,14,16,51,150,38,0.253
24,147,568,511,67,124,32,19,69,114,47,0.243
27,119,456,382,62,94,22,9,45,79,67,0.246
28,129,499,457,62,116,16,21,73,98,33,0.254
26,78,264,241,33,61,13,11,41,77,20,0.253
34,74,225,186,28,41,9,7,16,60,33,0.22
27,70,186,162,30,43,9,2,24,25,16,0.265
33,97,399,349,47,84,12,18,62,58,38,0.241
33,139,564,529,69,158,43,18,75,62,22,0.299
27,153,662,590,112,204,39,24,81,84,58,0.346
22,109,481,422,82,133,25,24,84,92,53,0.315
23,155,626,556,88,158,39,19,71,97,55,0.284
35,70,224,202,28,55,12,2,19,29,15,0.272
27,140,629,548,112,155,29,34,85,111,64,0.283
30,134,540,477,77,150,34,13,82,72,43,0.314
40,129,509,467,60,108,29,14,51,102,33,0.231
28,134,515,455,67,138,34,23,90,99,49,0.303
30,84,325,300,41,79,22,12,55,50,18,0.263
26,106,259,230,50,56,10,16,35,90,20,0.243
26,124,435,387,52,97,25,25,64,160,39,0.251
32,130,500,450,54,115,19,15,66,122,40,0.256
34,150,648,592,79,166,33,23,97,85,49,0.28
27,125,566,524,80,157,30,11,45,83,34,0.3
29,154,650,578,72,144,33,27,88,110,58,0.249
25,134,550,509,68,140,27,11,59,122,36,0.275
32,111,390,346,56,87,13,5,30,55,28,0.251
26,96,410,369,58,104,25,16,47,93,31,0.282
36,155,645,556,91,160,28,39,119,140,70,0.288
26,123,426,386,43,96,16,6,24,64,27,0.249
27,92,280,258,29,51,12,7,26,62,21,0.198
26,76,253,219,21,52,12,3,22,63,31,0.237
30,100,371,319,52,85,17,22,49,88,50,0.266
33,153,645,567,86,157,49,14,69,100,73,0.277
26,85,386,342,53,85,19,10,40,85,38,0.249
24,84,326,290,39,68,23,14,40,92,32,0.234
29,153,652,566,91,140,28,43,110,195,73,0.247
36,100,328,300,49,70,17,5,18,70,26,0.233
32,141,544,469,78,114,33,25,68,113,66,0.243
25,149,605,576,66,156,29,25,78,142,23,0.271
25,87,309,282,36,67,15,15,42,92,18,0.238
34,71,223,205,15,48,11,4,27,66,10,0.234
23,59,216,189,33,49,2,24,45,60,22,0.259
31,58,199,182,22,39,5,7,14,58,16,0.214
28,57,187,173,16,36,13,5,14,56,7,0.208
30,138,471,429,43,95,19,14,38,119,15,0.221
27,100,373,339,39,84,14,16,56,96,22,0.248
30,77,254,228,27,37,8,6,29,91,19,0.162
27,158,647,589,77,164,38,14,69,67,47,0.278
34,89,381,350,43,96,20,7,31,51,29,0.274
29,109,308,291,37,80,13,1,20,25,15,0.275
25,114,507,402,92,123,25,33,72,90,94,0.306
29,155,654,569,77,139,23,19,71,134,71,0.244
37,149,636,593,53,143,17,23,101,93,37,0.241
31,117,401,347,42,69,15,22,65,106,48,0.199
30,93,387,336,57,79,19,6,22,78,48,0.235
33,87,217,194,23,49,6,3,21,58,16,0.253
33,88,309,263,46,67,13,17,38,79,34,0.255
35,124,485,425,60,82,11,29,66,163,49,0.193
23,162,651,607,79,124,21,30,75,162,32,0.204
28,158,689,643,100,191,44,20,88,101,38,0.297
23,145,532,449,85,94,18,41,80,196,75,0.209
24,120,440,376,75,101,15,6,22,109,44,0.269
31,105,426,368,51,94,23,17,51,127,31,0.255
22,148,616,554,64,140,30,20,101,127,55,0.253
34,149,636,544,96,142,20,22,78,134,77,0.261
38,94,389,340,47,106,22,17,71,52,39,0.312
31,77,306,281,27,68,15,4,27,32,19,0.242
34,105,388,347,45,94,24,12,50,43,22,0.271
28,162,707,618,94,191,44,23,98,132,76,0.309
21,158,684,639,105,167,40,24,72,116,36,0.261
24,136,533,478,51,114,25,14,59,122,44,0.238
24,134,524,464,63,126,27,19,76,108,51,0.272
20,111,487,433,78,127,26,26,64,123,45,0.293
27,156,660,597,83,158,27,10,61,86,49,0.265
34,162,705,623,78,185,43,14,93,80,72,0.297
29,113,322,296,47,80,18,12,45,85,21,0.27
32,82,296,251,34,57,9,8,30,76,35,0.227
25,108,377,344,35,90,16,10,37,138,18,0.262
32,161,679,560,82,128,28,24,86,93,110,0.229
28,161,708,605,91,153,15,15,60,155,95,0.253
24,147,484,452,55,102,23,8,35,126,24,0.226
25,131,465,433,48,117,17,22,68,62,29,0.27
25,153,660,558,89,137,38,34,96,150,87,0.246
26,148,597,550,64,140,19,22,71,122,38,0.255
24,140,448,407,53,104,12,17,50,111,32,0.256
27,105,285,243,28,44,11,8,38,91,36,0.181
26,84,215,187,19,37,6,4,15,75,24,0.198
32,49,185,171,20,39,13,5,17,38,12,0.228
27,79,277,238,33,50,13,7,30,65,28,0.21
26,126,429,386,43,103,25,11,51,42,29,0.267
32,98,407,375,48,104,23,18,58,81,29,0.277
22,154,592,554,76,142,26,9,51,119,29,0.256
32,115,472,408,54,87,18,18,59,112,48,0.213
25,153,638,543,78,132,25,28,82,159,84,0.243
31,57,210,198,17,49,9,3,19,74,12,0.247
31,94,361,319,31,71,18,9,37,75,41,0.223
25,140,535,433,77,114,28,17,47,140,80,0.263
37,83,302,245,37,50,13,9,37,84,51,0.204
35,110,251,228,30,43,12,4,16,39,22,0.189
26,63,248,225,35,74,11,3,19,24,14,0.329
30,66,229,203,23,45,8,10,30,42,23,0.222
36,54,187,169,15,40,5,6,26,34,15,0.237
27,125,531,477,74,132,30,21,74,104,38,0.277
30,112,447,374,43,85,10,19,54,111,69,0.227
28,154,647,593,76,165,32,12,54,124,48,0.278
26,102,332,308,28,71,10,9,36,67,20,0.231
34,54,209,197,16,48,9,1,18,35,11,0.244
28,149,551,499,72,132,26,16,45,140,29,0.265
24,109,406,382,31,76,10,11,42,120,17,0.199
25,156,670,590,87,161,34,11,65,129,62,0.273
29,153,528,488,44,123,13,11,53,69,24,0.252
31,99,287,251,20,63,12,3,20,55,32,0.251
32,76,271,235,24,56,8,8,30,45,30,0.238
33,85,323,288,33,76,21,13,51,55,30,0.264
26,148,456,408,55,94,14,7,42,82,39,0.23
25,162,740,664,103,180,27,19,73,132,69,0.271
28,136,597,529,88,163,44,24,92,82,55,0.308
19,116,494,414,77,121,25,22,70,99,79,0.292
27,134,385,353,46,80,22,6,28,116,29,0.227
25,159,695,550,103,137,34,34,100,169,130,0.249
29,95,370,319,55,96,18,5,33,64,38,0.301
29,94,277,249,37,64,9,18,48,55,24,0.257
34,86,235,206,26,51,8,13,40,64,24,0.248
24,70,213,190,14,32,9,2,15,47,18,0.168
33,56,205,190,17,57,9,6,29,17,13,0.3
31,98,337,306,39,77,13,9,28,62,21,0.252
28,149,566,492,80,135,25,35,108,143,58,0.274
27,87,279,257,26,67,10,6,22,80,19,0.261
23,119,366,348,32,82,16,3,30,87,15,0.236
28,152,587,498,73,120,23,32,86,108,78,0.241
34,125,447,405,59,103,25,20,64,85,34,0.254
32,141,620,539,90,166,25,10,38,94,71,0.308
26,147,651,574,118,187,34,36,110,135,68,0.326
27,132,334,316,36,80,11,9,29,71,17,0.253
31,96,278,247,41,54,10,16,37,97,29,0.219
25,85,235,211,21,56,14,5,20,77,20,0.265
38,67,219,203,18,48,6,6,23,40,6,0.236
29,54,218,195,20,50,12,8,33,40,19,0.256
35,123,503,459,55,120,20,20,74,66,29,0.261
29,152,590,534,64,163,30,17,83,104,49,0.305
27,127,407,353,41,88,18,9,38,60,31,0.249
24,115,490,436,68,105,25,19,68,123,36,0.241
29,125,402,351,49,92,19,11,47,77,44,0.262
27,148,628,582,69,163,16,23,88,110,38,0.28
30,98,396,351,67,87,11,14,41,97,42,0.248
32,90,334,289,40,52,10,8,31,75,38,0.18
32,156,677,564,111,145,42,36,81,158,102,0.257
24,138,427,379,61,100,20,12,37,125,31,0.264
23,108,329,293,39,81,16,8,42,71,30,0.276
28,114,208,181,15,40,6,3,15,37,20,0.221
27,138,522,460,50,114,21,10,46,96,54,0.248
34,145,623,503,67,143,28,12,67,101,108,0.284
28,154,638,584,86,181,30,23,92,125,42,0.31
24,157,683,632,85,182,31,14,58,75,29,0.288
26,143,606,527,79,149,22,34,104,142,64,0.283
29,105,370,331,40,68,19,15,61,100,34,0.205
27,153,556,504,74,119,16,4,29,132,46,0.236
27,107,430,380,55,97,19,17,49,99,39,0.255
24,89,334,281,38,84,16,7,43,46,49,0.299
25,78,247,218,27,55,10,7,31,60,20,0.252
26,138,544,474,50,118,27,10,54,121,53,0.249
28,153,665,566,74,160,29,25,101,80,70,0.283
25,160,645,606,101,176,40,34,111,167,29,0.29
24,130,465,420,52,105,21,5,38,99,40,0.25
26,102,457,389,59,106,28,13,52,107,48,0.272
25,137,510,428,64,102,14,26,61,140,78,0.238
24,152,479,444,62,127,24,5,41,83,24,0.286
28,127,489,440,67,119,23,8,57,60,42,0.27
37,139,520,455,67,139,28,9,58,60,55,0.305
23,142,462,387,56,90,19,15,44,167,70,0.233
25,74,210,184,23,44,9,6,33,60,19,0.239
24,76,200,181,21,42,7,2,21,42,12,0.232
29,123,192,169,23,45,8,1,19,27,17,0.266
32,104,404,332,39,86,15,12,57,84,51,0.259
25,148,583,501,74,131,31,12,62,104,77,0.261
30,97,374,344,41,86,13,8,37,68,18,0.25
31,117,436,394,43,99,29,6,39,87,32,0.251
25,144,465,415,49,115,19,11,58,82,39,0.277
29,135,533,504,65,151,35,13,55,80,21,0.3
29,145,606,559,81,155,32,20,72,109,35,0.277
26,130,535,461,75,117,32,23,81,117,61,0.254
26,113,352,318,52,88,23,10,35,53,29,0.277
27,82,277,252,33,72,12,10,34,40,21,0.286
35,94,265,241,29,68,10,9,42,56,18,0.282
31,105,448,398,47,113,22,5,41,53,45,0.284
30,112,456,399,50,101,18,14,46,107,49,0.253
27,102,392,358,38,91,14,4,24,30,26,0.254
31,151,594,531,63,135,28,14,54,122,50,0.254
32,125,512,480,51,117,25,16,54,101,22,0.244
35,97,248,235,19,53,11,4,24,59,11,0.226
30,142,451,414,52,97,16,15,40,113,27,0.234
31,130,568,482,65,123,28,15,55,123,73,0.255
25,110,310,294,36,74,17,8,39,71,9,0.252
34,96,305,282,34,68,13,10,31,85,22,0.241
31,92,252,230,22,57,10,9,40,52,19,0.248
25,74,225,199,21,50,6,1,23,69,20,0.251
34,68,203,189,19,41,7,2,12,58,12,0.217
29,140,518,440,65,106,23,24,68,124,72,0.241
22,162,632,557,84,145,28,25,76,151,69,0.26
31,70,211,193,18,40,10,2,13,43,17,0.207
27,155,604,536,85,136,35,17,63,178,55,0.254
33,103,426,365,62,114,31,14,52,54,47,0.312
26,148,443,395,65,98,27,25,56,85,40,0.248
26,145,462,402,67,103,17,21,52,78,50,0.256
27,125,444,405,60,108,21,23,63,87,36,0.267
33,146,506,462,62,134,25,21,85,115,36,0.29
27,137,481,395,75,104,17,35,79,131,79,0.263
25,66,296,267,36,73,14,13,42,53,25,0.273
28,100,238,200,32,41,5,4,14,67,31,0.205
